"","Time","SSC.H","SSC.A","FSC.H","FSC.A","SSC.B.H","SSC.B.A","BV421.A","eFluor.450.A","LIVE.DEAD.Blue.A","BV480.A","BV510.A","BV570.A","Super.Bright.645.A","BV711.A","BV785.A","BB515.A","Alexa.Fluor.532.A","PerCP.A","BB700.A","PE.A","PE.Texas.Red.A","PE.Cy5.A","PE.Alexa.Fluor.700.A","PE.Cy7.A","Alexa.Fluor.647.A","Alexa.Fluor.700.A","APC.Cy7.A","FileName","Tetramer_Positive","Tetramer_Positive_AllSheet"
"4995",146.020889,502196,541649.375,1686954,1785410,494020,575460.938,1849.16943,232.067627,3051.74268,60008.4609,984.137085,1727.30884,1260.75317,34746.5039,2056.74756,-485.10339,7141.56104,6560.01709,10777.2969,9665.59277,131059.734,2015.35022,426.462158,7774.85254,-130.22365,576.520447,979.136597,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv","CP11","20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+Tetramer-All.csv"
"4996",146.082703,430273,441268.281,689430,766435,396495,454554.406,464.269958,1570.67163,2606.23315,36334.1797,2497.44067,2458.38867,1088.13184,35481.3281,-31.797607,1877.27063,6928.17725,1993.50952,2893.70776,-182.93498,111520.547,-2011.6497,2256.2085,11880.79,628.907959,163.631439,4003.44604,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"4997",146.092896,244289,249353.563,565950,625770.063,198210,242873.797,660.408752,1222.16565,2416.78491,28305.5078,2024.48608,1640.01611,1078.70105,16792.1719,936.132568,1336.59937,4137.49219,3070.04834,411.092072,-351.09378,69538.5625,915.760864,12880.3809,10633.7217,-42.439209,135.384399,27461.7676,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"4998",146.109299,357675,386576.625,1502791,1650212.88,386841,449774.219,785.627502,515.793091,3086.75244,2540.61548,3883.57788,2783.02832,1340.38721,1847.88184,570.299744,1897.9856,13424.4805,1875.24878,299.886688,-218.99893,59797.3516,807.862488,659.085693,23401.7227,339.485229,513.840759,2448.14185,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"4999",146.1521,433365,454339.25,1236011,1330736.88,336890,404994.188,1373.48218,-147.88354,3573.78149,46496.6055,2373.39209,1734.51758,1910.90308,390.720764,771.394714,459.204834,5566.5083,8291.03125,13389.6016,1663.41577,77996.8438,-1337.8672,1085.63562,24455.5391,1229.27075,665.106384,-946.47754,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5000",146.194397,344032,359582.719,1164819,1299518.63,276531,332460,649.982666,1453.94739,2349.38257,8945.83203,2294.57324,2931.45313,988.329407,5240.52539,1383.50122,1377.50977,3235.62598,213.071548,1428.12183,692.713501,17.7115326,256.04718,-141.28644,4118.13184,221.190933,413.50705,54796.4453,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5001",146.285004,231063,249975.953,1664094,1799314,300961,358880.75,711.424377,2833.87842,2333.13281,29321.0176,369.342285,1282.22559,-563.21869,6841.80469,-652.25824,5176.74121,11983.8906,618.093323,-196.97052,956.300964,98443.0469,230.634583,-252.47479,22963.791,1033.91321,485.138092,80636.5313,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5002",146.307602,402604,418529.156,1106461,1235455.63,350948,428099.563,1836.7312,1915.85059,1953.172,15045.6318,472.068604,31848.7285,1162.73059,5813.02246,389.710876,1200.33411,10904.0176,703.486877,-198.11511,-1010.4722,-917.0697,196.255295,579.832275,6048.05371,2497.08887,564.929077,97254.2266,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5003",146.329391,229805,252723.359,1643850,1708546,255670,304549.875,1112.89478,511.58252,2651.49609,29759.5039,1656.39575,2060.13892,-443.72125,23004.4902,924.473816,709.063171,7850.76904,3862.01221,2412.49292,1373.22644,98689.7188,992.233826,5737.63184,10056.2871,402.803772,884.263855,347.268677,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5004",146.386002,354493,360133.75,889832,975682.063,260559,315986.219,4225.54395,542.998901,1992.79834,2979.20581,1854.61157,37512.8516,622.778687,519.307617,594.755981,757.799805,6754.20947,246.106033,302.568817,-1112.7513,1035.97253,-186.16531,2372.94824,4197.06641,208.644333,1217.11987,3459.74414,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5005",146.395096,348901,360807.719,1615123,1757014.63,315270,386991.156,1376.27905,1258.32324,3133.65161,2962.44092,3489.70825,1935.19531,1046.1709,494.536407,823.861572,1099.13721,21039.0059,-36.249115,222.485352,1026.80713,308.334045,758.130615,500.383179,971.131409,313.953003,1202.52063,2383.94922,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5006",146.4216,292185,324576.594,1466262,1561448.88,317746,371875.094,553.484009,1326.38379,2004.76086,36453.8555,1475.85449,2860.65869,1671.53345,18525.1973,2866.16479,1766.16992,4695.85596,5825.69775,-1460.1128,-747.30249,91601.0703,797.266235,3958.07422,20568.6523,99.5147247,-441.1171,74600.9141,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5007",146.451599,309974,342011.375,593734,712333.438,222868,270780.156,1501.61023,882.388428,1377.01978,24705.207,999.734131,2897.70654,1119.27051,9303.82813,1136.54614,621.136353,8116.16211,122.531189,-1126.4753,77.5888443,64312.957,321.558105,2781.26758,11132.1699,166.828064,538.156006,7063.22852,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5008",146.472992,270776,271930.563,1265722,1379725.13,212526,243843.328,1166.16833,3033.37891,2007.71069,21888.459,1098.83679,2021.62854,1325.79883,10372.6387,1278.99146,637.651672,9866.67285,540.186218,1401.36621,-697.83533,81147.2891,-454.20471,1121.64185,9897.88477,313.219421,260.586761,42455.2422,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5009",146.504196,236810,249103.156,1566025,1654927.5,272616,314272.813,1410.21484,770.48584,2219.18701,12845.5771,841.833618,15946.9355,847.34436,8259.21289,457.506653,1309.70581,5430.96777,645.016113,-475.4303,92.4533844,232.156189,-240.7048,1140.48584,6285.479,449.606079,-221.6702,69745.2109,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5010",146.572495,193092,204125.875,1509642,1608718,204465,245472.344,1400.44568,2089.73413,1396.06995,26280.3594,727.513672,2109.98096,-256.16791,16562.7852,603.507751,1597.39465,16306.29,776.731201,-644.42084,810.551819,81473.3594,23.0622864,197.578217,18812.2461,954.618774,654.987305,103375.82,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5011",146.601395,386695,407535.906,1261262,1370438.75,308132,352537.406,1524.69678,2903.01855,1723.47485,35346.8555,525.863525,3527.3396,2635.16821,28142.4805,799.968811,337.288696,4342.91553,4721.75391,-459.81543,-1520.7582,96300.3438,-163.08676,16802.1992,11811.3516,709.527344,-401.24026,48450.4727,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5012",146.60289,313085,313312.844,1369619,1513344.5,465869,516564.219,832.032898,1525.15698,1953.27625,20663.791,2408.1814,2578.56152,927.129272,13027.8496,5654.21484,2629.25,7966.40186,6766.34375,5577.24951,330.60495,81335.8047,-538.45056,2617.6543,15142.6182,864.185486,593.969543,58822.7227,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5013",146.629395,330565,365746.156,1807971,1912512.88,413636,457426,-1366.2542,7834.44238,3515.87354,669583.375,996.679443,2232.31738,-96.034241,25032.3457,1038.43408,-126.00269,3560.42041,3298.4165,-1593.5305,823.220337,68291.4688,1486.05969,3055.80078,21863.0039,439.358398,898.699524,3807.68018,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5014",146.719299,183457,199607.734,1444106,1521722.88,280900,326983.469,890.687073,2453.54004,1813.46362,22666.5586,-635.30933,2522.18311,-282.95831,17776.832,-448.69623,2589.43701,10183.1318,229.007721,-1680.2397,-463.80707,86504.125,1354.28345,824.322998,24452.6602,961.880981,671.078125,80225.8516,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5015",146.7267,215562,232244.734,883497,914358.375,247950,282588.594,1240.88257,406.782288,1374.10815,28631.7949,-27.303223,2003.58423,433.359741,4.60125732,387.284119,7584.22266,4047.32959,4649.09375,235.271713,1528.3468,54962.2383,1238.24683,12541.5273,18637.5938,387.316406,1170.18335,1056.31934,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5016",146.757599,291518,315049.5,1342036,1430374,358880,412937.219,1683.22534,284.557861,2470.11597,3756.31396,556.106079,29877.8984,1232.20728,700.015381,2857.79175,1458.52368,6674.40332,-1.7884674,273.492371,1182.63306,542.099731,435.592041,82.5480042,5006.70313,608.136047,122.426521,2567.09644,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5017",146.81749,188817,210906.25,1555186,1618963.75,267807,312333.406,975.456299,2223.04321,1700.55627,23962.7227,862.540161,2091.74805,840.661072,10868.4531,437.352112,3040.33691,4584.28564,-529.17029,-429.80267,1081.33325,72474.2578,1333.32861,195.162094,14432.1953,694.452209,-32.057457,71045.0938,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5018",146.827194,279344,284425.344,1565707,1690924.38,263126,311559.563,1673.94568,3012.8999,1786.10083,27021.7852,1120.68896,2636.53174,1883.98132,15248.5195,631.551086,5473.31445,10317.8535,115.943298,472.955566,789.664368,80737.7422,-173.87439,593.052002,10865.5186,28.0039825,166.855194,72582.3281,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5019",146.827301,222403,255156.75,1756896,1968590.63,317927,400856.344,59212.6797,1007.54712,3185.49951,13057.5498,1603.91895,18225.8906,732.826233,-762.87915,-80.903442,2712.97852,5214.30322,4789.95264,10295.3369,2587.7959,336.621399,602.572815,1274.63843,22749.6133,26.5225067,572.866943,3463.15479,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5020",146.846695,275977,298743.969,811406,890672.313,340054,421292.625,571.296326,1142.74512,3006.0625,2721.50366,974.664063,24040.3027,921.714966,846.669189,760.342224,1435.33228,8506.39746,575.832153,-356.96002,746.126221,788.766479,-98.466431,1781.61365,11788.2803,321.75943,1028.94739,551.632568,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5021",146.866592,314658,327489.125,1508222,1680519,228148,291029.906,939.124268,3239.38721,1536.37915,23908.0234,1408.36182,2258.23755,1213.69116,18333.2852,1627.97632,2299.94897,12791.2646,205.221313,947.67749,2337.52026,97113.9688,32.605835,-270.53131,18026.4785,206.238358,593.192505,47949.8203,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5022",146.883499,322485,328227.531,1237689,1357634.63,289954,329623.188,1394.61462,2655.36963,2322.19385,29255.8965,2235.04419,2401.06934,1340.04639,2448.04419,-546.63873,-129.55359,6731.53125,4850.03613,22578.043,929.433411,63121.0469,-1260.1874,-186.6665,23654.6426,480.87439,1308.75354,1408.5874,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5023",146.893204,327452,330604.844,1467623,1601952.25,310790,377851.5,1316.25232,598.194702,2436.13843,19095.3887,2998.66284,6859.92773,1481.65906,13171.8496,1216.69873,10230.0234,10859.9365,368.316406,-39.700165,-492.36697,282.016907,-553.74799,1711.12183,8044.77881,587.460388,-110.88549,23772.6055,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5024",146.935303,254334,277242.656,1536446,1668386.13,338472,401643.719,267.459198,2174.03174,3045.84717,21585.0508,1932.57983,691.365723,-1220.7791,19988.2266,-635.63666,2739.76465,4350.43213,3177.05518,977.245789,2144.19312,63681.0898,3165.20581,7489.15674,6627.72168,202.708054,805.873169,36402.0469,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5025",147.096695,599198,668330.563,1105883,1203998,470374,563579.5,1175.34082,208.156128,2411.604,23645.0371,1238.44373,18548.4219,423.320313,16618.0625,9694.12988,2537.57422,7812.21729,2267.00146,1345.83838,-263.89401,-248.73466,-27.084167,1087.50403,4859.18359,320.42511,985.070129,432.852051,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5026",147.100998,536045,552655.125,946134,1078663.25,388864,462906.875,1567.99365,1141.29907,2970.54028,23375.6387,2058.18384,56643.375,-616.22235,20352.4609,36404.8281,408.590332,10726.4482,3240.65625,6696.57568,-1992.2418,-1288.9232,48.9081421,129.433105,2847.94946,477.169128,423.877411,326.708374,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5027",147.130997,381738,406944.438,1288934,1420650.13,429780,523655,932.081665,1228.68311,2895.65405,30884.9922,1838.01929,1509.09131,-260.06268,9056.23633,621.694824,2269.72803,7824.01709,6906.93945,5992.80615,-130.39977,97267.3594,-1799.3789,2287.86133,12184.3203,178.065201,202.160736,21139.25,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5028",147.140793,343182,355506.469,1275368,1399220.63,249585,306116.219,1230.20349,1887.39258,2524.24805,30622.4727,773.25708,3210.51025,742.408447,6133.04785,282.485352,2119.625,7026.54297,-151.81873,1311.07642,1066.10986,83934.4531,-262.31573,-387.28204,19210.791,730.609497,355.4104,47509.7617,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5029",147.159698,456144,466177.813,1414900,1557290.63,286778,353755.531,596.934204,1538.06262,4460.19336,2786.57764,4231.16016,1753.09656,792.351074,-98.126587,1138.47461,1791.98389,16968.2773,415.508392,563.790222,821.861816,295.914825,323.328705,179.065125,62.3552704,625.338318,790.958435,1030.89673,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5030",147.190598,273109,285852.219,1235321,1338496.25,214506,257142.406,1731.96021,1448.76599,2025.01917,20492.5645,613.002563,2363.46069,1004.0152,7496.25146,1457.72949,457.533813,11411.8291,1950.91931,-219.12134,730.445374,82030.9453,-790.203,15637.6514,10262.832,283.807434,399.645172,32478.4531,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5031",147.344803,235609,249372.719,1422353,1512325,250432,281383.25,2083.97681,2957.5127,1637.26794,23552.0469,1451.1792,2263.14526,1138.71851,9273.51172,1046.63977,646.257202,9181.86035,342.740479,-207.15948,725.582764,75914.8984,-557.90826,2514.12061,8524.20996,1015.82196,-245.97336,72658.9375,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5032",147.467697,241722,258873.719,1489694,1582804,263482,313922.844,1386.20959,111.655212,3002.26904,21648.7695,2773.43701,570.17749,306.040344,15022.2148,950.024292,870.634399,6548.81201,2083.26172,71.4141235,999.103516,91186.0234,-641.06335,8423.62305,5895.84473,538.216614,385.910614,46985.1563,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5033",147.476303,280097,285161.906,1371021,1471539.5,264609,312141.281,1822.95459,1690.73486,1560.59692,30573.4609,-407.53003,3062.56543,1418.88135,11206.9785,1781.16699,10703.043,7049.97852,-20.088715,-634.11639,-504.20245,88948.1953,-15.96051,625.370728,12255.1475,476.973206,267.055725,35371.4727,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5034",147.514496,328285,362590.563,610913,722085.063,343041,419871.344,1365.26086,885.132996,2292.71289,24483.3906,792.270142,3676.79688,1478.72375,6804.80127,1473.60193,1433.28613,9286.38379,-182.22754,-93.679932,-983.13708,71711.5703,1056.36377,1354.59766,13607.6094,391.729553,127.093849,57336.2969,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5035",147.540695,300938,302198.531,1593819,1728642.5,292170,337913.875,518.081421,1582.21301,2203.93481,38783.5977,1204.68738,1572.0647,170.318665,8651.96289,516.908691,891.33844,8888.24023,3926.90967,1093.61353,-483.51685,82762.7969,-1048.4882,1320.51917,19421.3809,792.124573,311.977173,37592.8164,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5036",147.542191,293936,314903.813,1485716,1609831,334568,398753.719,4413.30273,706.786743,2795.04199,59069.0117,-852.31006,1381.38684,-409.22577,-377.09979,-4453.0742,-291.89758,6106.33008,4082.43262,1767.2085,8727.97461,92273.2813,3145.802,21105.6504,118027.383,1152.0957,901.006348,154606.344,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv","CP11","20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+Tetramer-All.csv"
"5037",147.741791,289665,301768.406,1409560,1562953.5,270388,333070.156,1095.71594,1021.47595,2327.18506,34828.4961,1828.82031,1704.46375,317.595032,14249.1855,250.517761,2736.32495,7560.17383,5618.07471,4369.02979,680.89209,95499.4922,1801.1676,2360.26172,18297.3711,-24.419968,468.739166,20414.7188,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5038",147.833603,335316,362843.656,1496153,1600969.75,354086,392548.406,449.000336,1997.38647,2027.38977,21957.2422,308.410645,3211.31494,1513.39795,9376.15234,1897.62622,2477.42725,9673.20996,-597.80957,-1228.0234,7.12016582,73392.3828,917.06897,770.738525,9722.94531,503.907776,468.408295,74733.7578,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5039",147.838196,452010,500945.625,1632775,1729158.25,426615,519074.938,1244.83191,1140.72766,3171.3374,2986.50293,2563.26465,2607.17432,1751.66101,1542.84814,847.196289,2518.9917,11061.0449,2905.09863,5265.98096,718.918335,90331.6641,977.980469,-12.430176,24118.3906,543.876465,752.932312,7625.82129,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5040",147.855103,271587,291126.094,1430137,1544214.88,263347,310418.719,955.227844,850.219482,3064.14087,27338.7988,4073.75977,1273.99561,353.052307,22203.1973,2572.6438,2314.29492,4687.38623,833.760498,2175.125,1619.23279,83409.5156,963.951416,4700.79443,4011.19751,373.422546,612.823303,10459.5625,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5041",147.941895,409920,412516.281,1332285,1473727.75,346732,404493.188,409.086548,2460.33105,3077.05322,28088.6836,2366.40723,2603.1062,1690.54321,13767.2559,1913.36987,869.471802,10010.4033,730.661499,-91.803589,435.277405,87762.9844,-737.86011,1375.36487,13129.6738,558.348328,820.412354,35076.8594,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5042",148.064194,400917,421058.219,1359580,1509585.25,343084,420892.063,1243.29041,2588.36353,1765.80566,26769.9941,1436.44263,2458.9668,1272.62329,16012.9219,611.879211,5882.72803,9192.31055,280.664886,-171.07513,595.335327,88711.4766,248.020889,247.18541,17391.7695,458.485352,-151.12381,75456.9453,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5043",148.083191,436415,447262.906,1551684,1705219.75,364463,440689.313,82.4628754,1476.92322,4351.47852,1795.46594,3452.0105,21217.7813,2010.97681,1299.43921,1126.51868,2011.56104,10239.8857,-60.686783,873.172302,200.844971,188.396179,349.357452,292.609192,8050.5376,112.698235,1725.90759,13192.9854,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5044",148.108398,308599,330079.844,1236987,1300654,273856,317766.313,2177.59546,78.748291,2238.66992,37117.1055,1702.72937,11598.21,1250.1001,5472.12012,989.137268,1217.55737,8671.37988,2203.41846,13205.373,64.3709717,292.159668,-201.8197,270.876038,26001.0117,554.892212,813.273682,4252.08203,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5045",148.152496,246699,264274.25,1670118,1789412.63,288985,336058.313,1245.48596,1260.85986,2147.28442,24196.8477,1668.02039,433.562012,522.819641,8025.03613,228.933167,2583.31543,4911.3042,6942.72461,-371.99091,1766.02161,92723.0078,608.612549,19707.2773,22391.2285,165.69957,714.38324,16459.7461,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5046",148.169189,368278,384673.656,1259273,1388991.5,298101,359002.906,1563.24304,1227.30164,1881.6936,21050.3535,5711.62305,32593.1777,-92.166321,19479.207,128.72052,944.566895,5663.71973,884.449951,-227.14185,-1314.4475,-666.8385,-506.3374,1378.86694,3377.99194,926.306274,173.793488,30203.1875,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5047",148.287796,411242,417273.781,1549128,1706861.63,358199,422485.688,606.445862,1048.26721,3044.69556,28725.7402,2383.91235,2566.85327,843.813171,6857.12109,511.907715,595.171387,3359.51123,3592.08301,8785.27832,509.204529,63219.8203,-174.41388,2310.3645,8400.42578,67.8124695,281.79657,883.864685,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5048",148.292389,193942,207654.047,1487821,1598560.75,287651,328098.531,380.764923,1849.06396,2332.52173,22995.8125,1810.29346,409.104004,-991.38251,10447.8418,-478.48187,2282.02881,6564.64551,-7.8362122,-417.68127,2232.83154,77191.9688,1026.29712,1869.2655,19113.127,835.845947,537.561279,37916.6016,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5049",148.396698,349714,369814.406,1670625,1756602,466564,538399.688,449.225586,1017.38544,2728.12451,35620.3438,2465.62915,24524.6816,269.293884,7885.32666,5224.07422,892.199402,9385.73438,5362.43848,3680.93896,879.908203,2466.0625,-612.22131,1587.83118,8910.7207,1086.5094,366.53418,260.164978,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"5050",148.492401,324494,321617.063,1484887,1622413.13,239641,287176.375,1037.72998,1312.8186,3054.47217,13595.3486,1593.62964,2731.80933,1138.33105,1456.22668,404.53595,1002.27917,6573.28174,3709.64063,8947.01172,661.977051,56077.6953,998.9328,-173.88797,21382.2324,660.076477,299.722595,16271.1768,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
